GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Xinjiang-Central_PV-2022,2025.03.21.16,0.6073768571428572
Xinjiang-Central_PV-2022,2025.03.21.20,0.0046045390952380956
Xinjiang-Central_PV-2022,2025.04.11.00,0.0
Xinjiang-Central_PV-2022,2025.04.11.04,0.0
Xinjiang-Central_PV-2022,2025.04.11.08,0.12947706142857143
Xinjiang-Central_PV-2022,2025.04.11.12,0.6907136666666667
Xinjiang-Central_PV-2022,2025.04.11.16,0.6363223333333333
Xinjiang-Central_PV-2022,2025.04.11.20,0.04093106999999999
Xinjiang-Central_PV-2022,2025.05.22.00,0.0
Xinjiang-Central_PV-2022,2025.05.22.04,0.0
Xinjiang-Central_PV-2022,2025.05.22.08,0.2066232523809524
Xinjiang-Central_PV-2022,2025.05.22.12,0.6412039047619048
Xinjiang-Central_PV-2022,2025.05.22.16,0.6245817142857143
Xinjiang-Central_PV-2022,2025.05.22.20,0.09003477619047619
Xinjiang-Central_PV-2022,2025.06.16.00,0.0
Xinjiang-Central_PV-2022,2025.06.16.04,0.0
Xinjiang-Central_PV-2022,2025.06.16.08,0.15035927142857142
Xinjiang-Central_PV-2022,2025.06.16.12,0.6708637142857143
Xinjiang-Central_PV-2022,2025.06.16.16,0.6079967619047619
Xinjiang-Central_PV-2022,2025.06.16.20,0.2032546857142857
Xinjiang-Central_PV-2022,2025.07.22.00,0.0
Xinjiang-Central_PV-2022,2025.07.22.04,0.0
Xinjiang-Central_PV-2022,2025.07.22.08,0.2514351619047619
Xinjiang-Central_PV-2022,2025.07.22.12,0.7175047142857143
Xinjiang-Central_PV-2022,2025.07.22.16,0.6623341904761905
Xinjiang-Central_PV-2022,2025.07.22.20,0.1680686761904762
Xinjiang-Central_PV-2022,2025.08.19.00,0.0
Xinjiang-Central_PV-2022,2025.08.19.04,0.0
Xinjiang-Central_PV-2022,2025.08.19.08,0.10901186
Xinjiang-Central_PV-2022,2025.08.19.12,0.6171250952380952
Xinjiang-Central_PV-2022,2025.08.19.16,0.5417850952380953
Xinjiang-Central_PV-2022,2025.08.19.20,0.0918919180952381
Xinjiang-Central_PV-2022,2025.09.20.00,0.0
Xinjiang-Central_PV-2022,2025.09.20.04,0.0
Xinjiang-Central_PV-2022,2025.09.20.08,0.058646224809523806
Xinjiang-Central_PV-2022,2025.09.20.12,0.5382599523809524
Xinjiang-Central_PV-2022,2025.09.20.16,0.49178071428571435
Xinjiang-Central_PV-2022,2025.09.20.20,0.0024924211904761902
Xinjiang-Central_PV-2022,2025.10.26.00,0.0
Xinjiang-Central_PV-2022,2025.10.26.04,0.0
Xinjiang-Central_PV-2022,2025.10.26.08,0.004520581142857143
Xinjiang-Central_PV-2022,2025.10.26.12,0.4807731904761905
Xinjiang-Central_PV-2022,2025.10.26.16,0.45335180952380955
Xinjiang-Central_PV-2022,2025.10.26.20,0.0
Xinjiang-Central_PV-2022,2025.11.19.00,0.0
Xinjiang-Central_PV-2022,2025.11.19.04,0.0
Xinjiang-Central_PV-2022,2025.11.19.08,0.0
Xinjiang-Central_PV-2022,2025.11.19.12,0.40152402857142855
Xinjiang-Central_PV-2022,2025.11.19.16,0.3788420238095238
Xinjiang-Central_PV-2022,2025.11.19.20,0.0
Xinjiang-Central_PV-2022,2025.12.16.00,0.0
Xinjiang-Central_PV-2022,2025.12.16.04,0.0
Xinjiang-Central_PV-2022,2025.12.16.08,0.0
Xinjiang-Central_PV-2022,2025.12.16.12,0.34664028571428573
Xinjiang-Central_PV-2022,2025.12.16.16,0.3378279047619048
Xinjiang-Central_PV-2022,2025.12.16.20,0.0
Xinjiang-PV-2022,2025.01.22.00,0.0
Xinjiang-PV-2022,2025.01.22.04,0.0
Xinjiang-PV-2022,2025.01.22.08,0.0
Xinjiang-PV-2022,2025.01.22.12,0.4213952142857143
Xinjiang-PV-2022,2025.01.22.16,0.32103306071428567
Xinjiang-PV-2022,2025.01.22.20,0.0
Xinjiang-PV-2022,2025.02.08.00,0.0
Xinjiang-PV-2022,2025.02.08.04,0.0
Xinjiang-PV-2022,2025.02.08.08,0.0
Xinjiang-PV-2022,2025.02.08.12,0.39279867857142853
Xinjiang-PV-2022,2025.02.08.16,0.3233758857142857
Xinjiang-PV-2022,2025.02.08.20,0.0
Xinjiang-PV-2022,2025.03.21.00,0.0
Xinjiang-PV-2022,2025.03.21.04,0.0
Xinjiang-PV-2022,2025.03.21.08,0.005993083964285715
Xinjiang-PV-2022,2025.03.21.12,0.5490997857142857
Xinjiang-PV-2022,2025.03.21.16,0.5992308928571429
Xinjiang-PV-2022,2025.03.21.20,0.0012183171428571428
Xinjiang-PV-2022,2025.04.11.00,0.0
Xinjiang-PV-2022,2025.04.11.04,0.0
Xinjiang-PV-2022,2025.04.11.08,0.03256823214285714
Xinjiang-PV-2022,2025.04.11.12,0.6722300357142857
Xinjiang-PV-2022,2025.04.11.16,0.5809672857142857
Xinjiang-PV-2022,2025.04.11.20,0.009309023214285714
Xinjiang-PV-2022,2025.05.22.00,0.0
Xinjiang-PV-2022,2025.05.22.04,0.0
Xinjiang-PV-2022,2025.05.22.08,0.06246363214285715
Xinjiang-PV-2022,2025.05.22.12,0.5730658928571428
Xinjiang-PV-2022,2025.05.22.16,0.5172966071428572
Xinjiang-PV-2022,2025.05.22.20,0.03179403928571429
Xinjiang-PV-2022,2025.06.16.00,0.0
Xinjiang-PV-2022,2025.06.16.04,0.0
Xinjiang-PV-2022,2025.06.16.08,0.0645339
Xinjiang-PV-2022,2025.06.16.12,0.5776795714285715
Xinjiang-PV-2022,2025.06.16.16,0.5046073071428572
Xinjiang-PV-2022,2025.06.16.20,0.04798776071428572
Xinjiang-PV-2022,2025.07.22.00,0.0
Xinjiang-PV-2022,2025.07.22.04,0.0
Xinjiang-PV-2022,2025.07.22.08,0.05846690714285714
Xinjiang-PV-2022,2025.07.22.12,0.6251451071428571
Xinjiang-PV-2022,2025.07.22.16,0.56217125
Xinjiang-PV-2022,2025.07.22.20,0.04295098214285714
Xinjiang-PV-2022,2025.08.19.00,0.0
Xinjiang-PV-2022,2025.08.19.04,0.0
Xinjiang-PV-2022,2025.08.19.08,0.03179854892857143
Xinjiang-PV-2022,2025.08.19.12,0.5694410714285715
Xinjiang-PV-2022,2025.08.19.16,0.4898365
Xinjiang-PV-2022,2025.08.19.20,0.020017488607142857
Xinjiang-PV-2022,2025.09.20.00,0.0
Xinjiang-PV-2022,2025.09.20.04,0.0
Xinjiang-PV-2022,2025.09.20.08,0.0168094525
Xinjiang-PV-2022,2025.09.20.12,0.5568063214285714
Xinjiang-PV-2022,2025.09.20.16,0.4675355
Xinjiang-PV-2022,2025.09.20.20,0.0006211582142857143
Xinjiang-PV-2022,2025.10.26.00,0.0
Xinjiang-PV-2022,2025.10.26.04,0.0
Xinjiang-PV-2022,2025.10.26.08,0.0015710392857142858
Xinjiang-PV-2022,2025.10.26.12,0.5965415714285714
Xinjiang-PV-2022,2025.10.26.16,0.4654266785714286
Xinjiang-PV-2022,2025.10.26.20,0.0
Xinjiang-PV-2022,2025.11.19.00,0.0
Xinjiang-PV-2022,2025.11.19.04,0.0
Xinjiang-PV-2022,2025.11.19.08,0.0
Xinjiang-PV-2022,2025.11.19.12,0.5292557857142858
Xinjiang-PV-2022,2025.11.19.16,0.4278377785714286
Xinjiang-PV-2022,2025.11.19.20,0.0
Xinjiang-PV-2022,2025.12.16.00,0.0
Xinjiang-PV-2022,2025.12.16.04,0.0
Xinjiang-PV-2022,2025.12.16.08,0.0
Xinjiang-PV-2022,2025.12.16.12,0.46139035714285714
Xinjiang-PV-2022,2025.12.16.16,0.4166692785714286
Xinjiang-PV-2022,2025.12.16.20,0.0
Xinjiang-Wind-2022,2025.01.22.00,0.248398
Xinjiang-Wind-2022,2025.01.22.04,0.23268100000000003
Xinjiang-Wind-2022,2025.01.22.08,0.159943
Xinjiang-Wind-2022,2025.01.22.12,0.102503
Xinjiang-Wind-2022,2025.01.22.16,0.143546
Xinjiang-Wind-2022,2025.01.22.20,0.182178
Xinjiang-Wind-2022,2025.02.08.00,0.0673523
Xinjiang-Wind-2022,2025.02.08.04,0.0666473
Xinjiang-Wind-2022,2025.02.08.08,0.0906093
Xinjiang-Wind-2022,2025.02.08.12,0.0762431
Xinjiang-Wind-2022,2025.02.08.16,0.0793388
Xinjiang-Wind-2022,2025.02.08.20,0.0800552
Xinjiang-Wind-2022,2025.03.21.00,0.436492
Xinjiang-Wind-2022,2025.03.21.04,0.358229
Xinjiang-Wind-2022,2025.03.21.08,0.29521
Xinjiang-Wind-2022,2025.03.21.12,0.264832
Xinjiang-Wind-2022,2025.03.21.16,0.230297
Xinjiang-Wind-2022,2025.03.21.20,0.185981
Xinjiang-Wind-2022,2025.04.11.00,0.209045
Xinjiang-Wind-2022,2025.04.11.04,0.250063
Xinjiang-Wind-2022,2025.04.11.08,0.161956
Xinjiang-Wind-2022,2025.04.11.12,0.181436
Xinjiang-Wind-2022,2025.04.11.16,0.201278
Xinjiang-Wind-2022,2025.04.11.20,0.141354
Xinjiang-Wind-2022,2025.05.22.00,0.0845704
Xinjiang-Wind-2022,2025.05.22.04,0.0747245
Xinjiang-Wind-2022,2025.05.22.08,0.0722004
Xinjiang-Wind-2022,2025.05.22.12,0.212001
Xinjiang-Wind-2022,2025.05.22.16,0.287479
Xinjiang-Wind-2022,2025.05.22.20,0.140126
Xinjiang-Wind-2022,2025.06.16.00,0.0211845
Xinjiang-Wind-2022,2025.06.16.04,0.0227773
Xinjiang-Wind-2022,2025.06.16.08,0.0208829
Xinjiang-Wind-2022,2025.06.16.12,0.0471216
Xinjiang-Wind-2022,2025.06.16.16,0.0795812
Xinjiang-Wind-2022,2025.06.16.20,0.0952239
Xinjiang-Wind-2022,2025.07.22.00,0.0497242
Xinjiang-Wind-2022,2025.07.22.04,0.0486039
Xinjiang-Wind-2022,2025.07.22.08,0.0399703
Xinjiang-Wind-2022,2025.07.22.12,0.06189390000000001
Xinjiang-Wind-2022,2025.07.22.16,0.0864102
Xinjiang-Wind-2022,2025.07.22.20,0.0815764
Xinjiang-Wind-2022,2025.08.19.00,0.031058800000000004
Xinjiang-Wind-2022,2025.08.19.04,0.0423038
Xinjiang-Wind-2022,2025.08.19.08,0.0326743
Xinjiang-Wind-2022,2025.08.19.12,0.0328937
Xinjiang-Wind-2022,2025.08.19.16,0.0340315
Xinjiang-Wind-2022,2025.08.19.20,0.0627493
Xinjiang-Wind-2022,2025.09.20.00,0.0333572
Xinjiang-Wind-2022,2025.09.20.04,0.0581627
Xinjiang-Wind-2022,2025.09.20.08,0.137061
Xinjiang-Wind-2022,2025.09.20.12,0.159182
Xinjiang-Wind-2022,2025.09.20.16,0.19625
Xinjiang-Wind-2022,2025.09.20.20,0.166942
Xinjiang-Wind-2022,2025.10.26.00,0.267564
Xinjiang-Wind-2022,2025.10.26.04,0.23915500000000003
Xinjiang-Wind-2022,2025.10.26.08,0.17384
Xinjiang-Wind-2022,2025.10.26.12,0.11788499999999999
Xinjiang-Wind-2022,2025.10.26.16,0.168274
Xinjiang-Wind-2022,2025.10.26.20,0.150206
Xinjiang-Wind-2022,2025.11.19.00,0.118142
Xinjiang-Wind-2022,2025.11.19.04,0.124874
Xinjiang-Wind-2022,2025.11.19.08,0.146456
Xinjiang-Wind-2022,2025.11.19.12,0.103673
Xinjiang-Wind-2022,2025.11.19.16,0.129147
Xinjiang-Wind-2022,2025.11.19.20,0.142508
Xinjiang-Wind-2022,2025.12.16.00,0.348047
Xinjiang-Wind-2022,2025.12.16.04,0.34585
Xinjiang-Wind-2022,2025.12.16.08,0.349253
Xinjiang-Wind-2022,2025.12.16.12,0.381313
Xinjiang-Wind-2022,2025.12.16.16,0.433221
Xinjiang-Wind-2022,2025.12.16.20,0.462765
Yunnan-Central_PV-2022,2025.01.22.00,0.0
Yunnan-Central_PV-2022,2025.01.22.04,0.0
Yunnan-Central_PV-2022,2025.01.22.08,0.2476557
Yunnan-Central_PV-2022,2025.01.22.12,0.713203
Yunnan-Central_PV-2022,2025.01.22.16,0.7313173888888889
Yunnan-Central_PV-2022,2025.01.22.20,0.0
Yunnan-Central_PV-2022,2025.02.08.00,0.0
Yunnan-Central_PV-2022,2025.02.08.04,0.0
Yunnan-Central_PV-2022,2025.02.08.08,0.3240789444444444
Yunnan-Central_PV-2022,2025.02.08.12,0.7347538333333333
Yunnan-Central_PV-2022,2025.02.08.16,0.736344
Yunnan-Central_PV-2022,2025.02.08.20,0.0
Yunnan-Central_PV-2022,2025.03.21.00,0.0
Yunnan-Central_PV-2022,2025.03.21.04,0.0
Yunnan-Central_PV-2022,2025.03.21.08,0.3607623
Yunnan-Central_PV-2022,2025.03.21.12,0.6322107777777778
Yunnan-Central_PV-2022,2025.03.21.16,0.3295837277777778
Yunnan-Central_PV-2022,2025.03.21.20,0.0
Yunnan-Central_PV-2022,2025.04.11.00,0.0
Yunnan-Central_PV-2022,2025.04.11.04,0.0
Yunnan-Central_PV-2022,2025.04.11.08,0.37679134444444445
Yunnan-Central_PV-2022,2025.04.11.12,0.6537761111111111
Yunnan-Central_PV-2022,2025.04.11.16,0.4771735555555556
Yunnan-Central_PV-2022,2025.04.11.20,0.0
Yunnan-Central_PV-2022,2025.05.22.00,0.0
Yunnan-Central_PV-2022,2025.05.22.04,0.0
Yunnan-Central_PV-2022,2025.05.22.08,0.6086682222222222
Yunnan-Central_PV-2022,2025.05.22.12,0.7611391111111111
Yunnan-Central_PV-2022,2025.05.22.16,0.6216931111111111
Yunnan-Central_PV-2022,2025.05.22.20,0.0
Yunnan-Central_PV-2022,2025.06.16.00,0.0
Yunnan-Central_PV-2022,2025.06.16.04,0.0
Yunnan-Central_PV-2022,2025.06.16.08,0.21482338333333334
Yunnan-Central_PV-2022,2025.06.16.12,0.3675521111111111
Yunnan-Central_PV-2022,2025.06.16.16,0.2996068333333334
Yunnan-Central_PV-2022,2025.06.16.20,0.0
Yunnan-Central_PV-2022,2025.07.22.00,0.0
Yunnan-Central_PV-2022,2025.07.22.04,0.0
Yunnan-Central_PV-2022,2025.07.22.08,0.15451564444444446
Yunnan-Central_PV-2022,2025.07.22.12,0.447017
Yunnan-Central_PV-2022,2025.07.22.16,0.3023543333333334
Yunnan-Central_PV-2022,2025.07.22.20,0.0
Yunnan-Central_PV-2022,2025.08.19.00,0.0
Yunnan-Central_PV-2022,2025.08.19.04,0.0
Yunnan-Central_PV-2022,2025.08.19.08,0.3011168611111111
Yunnan-Central_PV-2022,2025.08.19.12,0.688595
Yunnan-Central_PV-2022,2025.08.19.16,0.6369729444444444
Yunnan-Central_PV-2022,2025.08.19.20,0.0
Yunnan-Central_PV-2022,2025.09.20.00,0.0
Yunnan-Central_PV-2022,2025.09.20.04,0.0
Yunnan-Central_PV-2022,2025.09.20.08,0.14252452777777777
Yunnan-Central_PV-2022,2025.09.20.12,0.43580155555555555
Yunnan-Central_PV-2022,2025.09.20.16,0.4376683
Yunnan-Central_PV-2022,2025.09.20.20,0.0
Yunnan-Central_PV-2022,2025.10.26.00,0.0
Yunnan-Central_PV-2022,2025.10.26.04,0.0
Yunnan-Central_PV-2022,2025.10.26.08,0.3478376666666667
Yunnan-Central_PV-2022,2025.10.26.12,0.6308948333333333
Yunnan-Central_PV-2022,2025.10.26.16,0.5936160555555555
Yunnan-Central_PV-2022,2025.10.26.20,0.0
Yunnan-Central_PV-2022,2025.11.19.00,0.0
Yunnan-Central_PV-2022,2025.11.19.04,0.0
Yunnan-Central_PV-2022,2025.11.19.08,0.13206366111111112
Yunnan-Central_PV-2022,2025.11.19.12,0.36292827777777775
Yunnan-Central_PV-2022,2025.11.19.16,0.37974877777777777
Yunnan-Central_PV-2022,2025.11.19.20,0.0
Yunnan-Central_PV-2022,2025.12.16.00,0.0
Yunnan-Central_PV-2022,2025.12.16.04,0.0
Yunnan-Central_PV-2022,2025.12.16.08,0.1661894611111111
Yunnan-Central_PV-2022,2025.12.16.12,0.4883577777777778
Yunnan-Central_PV-2022,2025.12.16.16,0.5728127777777777
Yunnan-Central_PV-2022,2025.12.16.20,0.0
Yunnan-PV-2022,2025.01.22.00,0.0
Yunnan-PV-2022,2025.01.22.04,0.0
Yunnan-PV-2022,2025.01.22.08,0.093521385
Yunnan-PV-2022,2025.01.22.12,0.8227081500000001
Yunnan-PV-2022,2025.01.22.16,0.5897496999999999
Yunnan-PV-2022,2025.01.22.20,0.0
Yunnan-PV-2022,2025.02.08.00,0.0
Yunnan-PV-2022,2025.02.08.04,0.0
Yunnan-PV-2022,2025.02.08.08,0.11777786999999999
Yunnan-PV-2022,2025.02.08.12,0.81100785
Yunnan-PV-2022,2025.02.08.16,0.5870886000000001
Yunnan-PV-2022,2025.02.08.20,0.0
Yunnan-PV-2022,2025.03.21.00,0.0
Yunnan-PV-2022,2025.03.21.04,0.0
Yunnan-PV-2022,2025.03.21.08,0.16104911
Yunnan-PV-2022,2025.03.21.12,0.62939395
Yunnan-PV-2022,2025.03.21.16,0.26122452
Yunnan-PV-2022,2025.03.21.20,0.0
Yunnan-PV-2022,2025.04.11.00,0.0
Yunnan-PV-2022,2025.04.11.04,0.0
Yunnan-PV-2022,2025.04.11.08,0.191032755
Yunnan-PV-2022,2025.04.11.12,0.6454936499999999
Yunnan-PV-2022,2025.04.11.16,0.36839405
Yunnan-PV-2022,2025.04.11.20,0.0
Yunnan-PV-2022,2025.05.22.00,0.0
Yunnan-PV-2022,2025.05.22.04,0.0
Yunnan-PV-2022,2025.05.22.08,0.25806845
Yunnan-PV-2022,2025.05.22.12,0.6944030999999999
Yunnan-PV-2022,2025.05.22.16,0.41924785
Yunnan-PV-2022,2025.05.22.20,0.0
Yunnan-PV-2022,2025.06.16.00,0.0
Yunnan-PV-2022,2025.06.16.04,0.0
Yunnan-PV-2022,2025.06.16.08,0.13425674999999998
Yunnan-PV-2022,2025.06.16.12,0.3284539
Yunnan-PV-2022,2025.06.16.16,0.23770949999999996
Yunnan-PV-2022,2025.06.16.20,0.0
Yunnan-PV-2022,2025.07.22.00,0.0
Yunnan-PV-2022,2025.07.22.04,0.0
Yunnan-PV-2022,2025.07.22.08,0.115446835
Yunnan-PV-2022,2025.07.22.12,0.42282028
Yunnan-PV-2022,2025.07.22.16,0.2522779
Yunnan-PV-2022,2025.07.22.20,0.0
Yunnan-PV-2022,2025.08.19.00,0.0
Yunnan-PV-2022,2025.08.19.04,0.0
Yunnan-PV-2022,2025.08.19.08,0.15564477999999998
Yunnan-PV-2022,2025.08.19.12,0.652611
Yunnan-PV-2022,2025.08.19.16,0.45720384999999997
Yunnan-PV-2022,2025.08.19.20,0.0
Yunnan-PV-2022,2025.09.20.00,0.0
Yunnan-PV-2022,2025.09.20.04,0.0
Yunnan-PV-2022,2025.09.20.08,0.094213565
Yunnan-PV-2022,2025.09.20.12,0.42069375000000003
Yunnan-PV-2022,2025.09.20.16,0.32391344
Yunnan-PV-2022,2025.09.20.20,0.0
Yunnan-PV-2022,2025.10.26.00,0.0
Yunnan-PV-2022,2025.10.26.04,0.0
Yunnan-PV-2022,2025.10.26.08,0.185243845
Yunnan-PV-2022,2025.10.26.12,0.7020751
Yunnan-PV-2022,2025.10.26.16,0.42872315
Yunnan-PV-2022,2025.10.26.20,0.0
Yunnan-PV-2022,2025.11.19.00,0.0
Yunnan-PV-2022,2025.11.19.04,0.0
Yunnan-PV-2022,2025.11.19.08,0.071218105
Yunnan-PV-2022,2025.11.19.12,0.41228889999999996
Yunnan-PV-2022,2025.11.19.16,0.29620009999999997
Yunnan-PV-2022,2025.11.19.20,0.0
Yunnan-PV-2022,2025.12.16.00,0.0
Yunnan-PV-2022,2025.12.16.04,0.0
Yunnan-PV-2022,2025.12.16.08,0.082288525
Yunnan-PV-2022,2025.12.16.12,0.5976717
Yunnan-PV-2022,2025.12.16.16,0.45532520000000004
Yunnan-PV-2022,2025.12.16.20,0.0
Yunnan-Wind-2022,2025.01.22.00,0.200794
Yunnan-Wind-2022,2025.01.22.04,0.0525439
Yunnan-Wind-2022,2025.01.22.08,0.0136074
Yunnan-Wind-2022,2025.01.22.12,0.028379100000000004
Yunnan-Wind-2022,2025.01.22.16,0.276298
Yunnan-Wind-2022,2025.01.22.20,0.38202
Yunnan-Wind-2022,2025.02.08.00,0.23000900000000002
Yunnan-Wind-2022,2025.02.08.04,0.260715
Yunnan-Wind-2022,2025.02.08.08,0.204988
Yunnan-Wind-2022,2025.02.08.12,0.241061
Yunnan-Wind-2022,2025.02.08.16,0.585028
Yunnan-Wind-2022,2025.02.08.20,0.489579
Yunnan-Wind-2022,2025.03.21.00,0.661729
Yunnan-Wind-2022,2025.03.21.04,0.682983
Yunnan-Wind-2022,2025.03.21.08,0.531252
Yunnan-Wind-2022,2025.03.21.12,0.721959
Yunnan-Wind-2022,2025.03.21.16,0.836285
Yunnan-Wind-2022,2025.03.21.20,0.577838
Yunnan-Wind-2022,2025.04.11.00,0.510728
Yunnan-Wind-2022,2025.04.11.04,0.53169
Yunnan-Wind-2022,2025.04.11.08,0.409962
Yunnan-Wind-2022,2025.04.11.12,0.588013
Yunnan-Wind-2022,2025.04.11.16,0.768813
Yunnan-Wind-2022,2025.04.11.20,0.414116
Yunnan-Wind-2022,2025.05.22.00,0.135485
Yunnan-Wind-2022,2025.05.22.04,0.181989
Yunnan-Wind-2022,2025.05.22.08,0.12241299999999998
Yunnan-Wind-2022,2025.05.22.12,0.165852
Yunnan-Wind-2022,2025.05.22.16,0.2618
Yunnan-Wind-2022,2025.05.22.20,0.151775
Yunnan-Wind-2022,2025.06.16.00,0.0774025
Yunnan-Wind-2022,2025.06.16.04,0.0365383
Yunnan-Wind-2022,2025.06.16.08,0.0320579
Yunnan-Wind-2022,2025.06.16.12,0.0377989
Yunnan-Wind-2022,2025.06.16.16,0.039031
Yunnan-Wind-2022,2025.06.16.20,0.061581
Yunnan-Wind-2022,2025.07.22.00,0.0112826
Yunnan-Wind-2022,2025.07.22.04,0.0
Yunnan-Wind-2022,2025.07.22.08,0.00805542
Yunnan-Wind-2022,2025.07.22.12,0.00543173
Yunnan-Wind-2022,2025.07.22.16,0.0229318
Yunnan-Wind-2022,2025.07.22.20,0.0362119
Yunnan-Wind-2022,2025.08.19.00,0.109925
Yunnan-Wind-2022,2025.08.19.04,0.110349
Yunnan-Wind-2022,2025.08.19.08,0.0740679
Yunnan-Wind-2022,2025.08.19.12,0.126147
Yunnan-Wind-2022,2025.08.19.16,0.191943
Yunnan-Wind-2022,2025.08.19.20,0.227336
Yunnan-Wind-2022,2025.09.20.00,0.109293
Yunnan-Wind-2022,2025.09.20.04,0.0869843
Yunnan-Wind-2022,2025.09.20.08,0.0565662
Yunnan-Wind-2022,2025.09.20.12,0.0492874
Yunnan-Wind-2022,2025.09.20.16,0.0732397
Yunnan-Wind-2022,2025.09.20.20,0.0885815
Yunnan-Wind-2022,2025.10.26.00,0.12301900000000002
Yunnan-Wind-2022,2025.10.26.04,0.152556
Yunnan-Wind-2022,2025.10.26.08,0.151266
Yunnan-Wind-2022,2025.10.26.12,0.20496
Yunnan-Wind-2022,2025.10.26.16,0.350748
Yunnan-Wind-2022,2025.10.26.20,0.20644
Yunnan-Wind-2022,2025.11.19.00,0.05591549999999999
Yunnan-Wind-2022,2025.11.19.04,0.0403155
Yunnan-Wind-2022,2025.11.19.08,0.051404
Yunnan-Wind-2022,2025.11.19.12,0.0249785
Yunnan-Wind-2022,2025.11.19.16,0.06144960000000001
Yunnan-Wind-2022,2025.11.19.20,0.068665
Yunnan-Wind-2022,2025.12.16.00,0.068444
Yunnan-Wind-2022,2025.12.16.04,0.0582065
Yunnan-Wind-2022,2025.12.16.08,0.0509076
Yunnan-Wind-2022,2025.12.16.12,0.0331468
Yunnan-Wind-2022,2025.12.16.16,0.0821958
Yunnan-Wind-2022,2025.12.16.20,0.0754719
Zhejiang-Central_PV-2022,2025.01.22.00,0.0
Zhejiang-Central_PV-2022,2025.01.22.04,0.0
Zhejiang-Central_PV-2022,2025.01.22.08,0.03627739230769231
Zhejiang-Central_PV-2022,2025.01.22.12,0.0768791923076923
Zhejiang-Central_PV-2022,2025.01.22.16,0.026522807692307693
Zhejiang-Central_PV-2022,2025.01.22.20,0.0
Zhejiang-Central_PV-2022,2025.02.08.00,0.0
Zhejiang-Central_PV-2022,2025.02.08.04,0.0
Zhejiang-Central_PV-2022,2025.02.08.08,0.03945218461538461
Zhejiang-Central_PV-2022,2025.02.08.12,0.10969282307692309
Zhejiang-Central_PV-2022,2025.02.08.16,0.0764455
Zhejiang-Central_PV-2022,2025.02.08.20,0.0
Zhejiang-Central_PV-2022,2025.03.21.00,0.0
Zhejiang-Central_PV-2022,2025.03.21.04,0.0
Zhejiang-Central_PV-2022,2025.03.21.08,0.12809782307692308
Zhejiang-Central_PV-2022,2025.03.21.12,0.3065160769230769
Zhejiang-Central_PV-2022,2025.03.21.16,0.0481765
Zhejiang-Central_PV-2022,2025.03.21.20,0.0
Zhejiang-Central_PV-2022,2025.04.11.00,0.0
Zhejiang-Central_PV-2022,2025.04.11.04,0.0
Zhejiang-Central_PV-2022,2025.04.11.08,0.0722887923076923
Zhejiang-Central_PV-2022,2025.04.11.12,0.1403270923076923
Zhejiang-Central_PV-2022,2025.04.11.16,0.04967148461538461
Zhejiang-Central_PV-2022,2025.04.11.20,0.0
Zhejiang-Central_PV-2022,2025.05.22.00,0.0
Zhejiang-Central_PV-2022,2025.05.22.04,0.0
Zhejiang-Central_PV-2022,2025.05.22.08,0.3674421538461538
Zhejiang-Central_PV-2022,2025.05.22.12,0.535556923076923
Zhejiang-Central_PV-2022,2025.05.22.16,0.14970492307692307
Zhejiang-Central_PV-2022,2025.05.22.20,0.0
Zhejiang-Central_PV-2022,2025.06.16.00,0.0
Zhejiang-Central_PV-2022,2025.06.16.04,0.0
Zhejiang-Central_PV-2022,2025.06.16.08,0.6633220769230769
Zhejiang-Central_PV-2022,2025.06.16.12,0.7571451538461538
Zhejiang-Central_PV-2022,2025.06.16.16,0.532279
Zhejiang-Central_PV-2022,2025.06.16.20,0.0
Zhejiang-Central_PV-2022,2025.07.22.00,0.0
Zhejiang-Central_PV-2022,2025.07.22.04,0.0
Zhejiang-Central_PV-2022,2025.07.22.08,0.34720789230769233
Zhejiang-Central_PV-2022,2025.07.22.12,0.4816361538461538
Zhejiang-Central_PV-2022,2025.07.22.16,0.4170979230769231
Zhejiang-Central_PV-2022,2025.07.22.20,0.0
Zhejiang-Central_PV-2022,2025.08.19.00,0.0
Zhejiang-Central_PV-2022,2025.08.19.04,0.0
Zhejiang-Central_PV-2022,2025.08.19.08,0.184146
Zhejiang-Central_PV-2022,2025.08.19.12,0.3483119230769231
Zhejiang-Central_PV-2022,2025.08.19.16,0.14095106153846154
Zhejiang-Central_PV-2022,2025.08.19.20,0.0
Zhejiang-Central_PV-2022,2025.09.20.00,0.0
Zhejiang-Central_PV-2022,2025.09.20.04,0.0
Zhejiang-Central_PV-2022,2025.09.20.08,0.6437281538461538
Zhejiang-Central_PV-2022,2025.09.20.12,0.7079679230769231
Zhejiang-Central_PV-2022,2025.09.20.16,0.38265207692307696
Zhejiang-Central_PV-2022,2025.09.20.20,0.0
Zhejiang-Central_PV-2022,2025.10.26.00,0.0
Zhejiang-Central_PV-2022,2025.10.26.04,0.0
Zhejiang-Central_PV-2022,2025.10.26.08,0.24138815384615386
Zhejiang-Central_PV-2022,2025.10.26.12,0.48785315384615385
Zhejiang-Central_PV-2022,2025.10.26.16,0.0756928076923077
Zhejiang-Central_PV-2022,2025.10.26.20,0.0
Zhejiang-Central_PV-2022,2025.11.19.00,0.0
Zhejiang-Central_PV-2022,2025.11.19.04,0.0
Zhejiang-Central_PV-2022,2025.11.19.08,0.051885507692307695
