ELECRRIC_VEHICLE_TIMEPOINTS_1,ELECRRIC_VEHICLE_TIMEPOINTS_2,StateOfChargeOfEV
Hainan-Ev,2025.02.08.12,3100.4105025
Hainan-Ev,2025.02.08.16,4886.891752276503
Hainan-Ev,2025.02.08.20,3853.138216276503
Hainan-Ev,2025.03.21.00,3572.893892
Hainan-Ev,2025.03.21.04,3752.3203200000003
Hainan-Ev,2025.03.21.08,2892.4135800000004
Hainan-Ev,2025.03.21.12,2605.7780000000002
Hainan-Ev,2025.03.21.16,4076.8565085635623
Hainan-Ev,2025.03.21.20,3895.9410645635608
Hainan-Ev,2025.04.11.00,3840.786483100001
Hainan-Ev,2025.04.11.04,3829.618863100001
Hainan-Ev,2025.04.11.08,2605.7780000000002
Hainan-Ev,2025.04.11.12,2813.7749225000002
Hainan-Ev,2025.04.11.16,3403.085523779252
Hainan-Ev,2025.04.11.20,3403.085523779252
Hainan-Ev,2025.05.22.00,3647.9589111000005
Hainan-Ev,2025.05.22.04,3829.6188631000005
Hainan-Ev,2025.05.22.08,2605.7780000000002
Hainan-Ev,2025.05.22.12,2756.4478065000003
Hainan-Ev,2025.05.22.16,4067.0990662142267
Hainan-Ev,2025.05.22.20,3455.481566214227
Hainan-Ev,2025.06.16.00,3408.9718431
Hainan-Ev,2025.06.16.04,3583.9312231000004
Hainan-Ev,2025.06.16.08,2605.7780000000002
Hainan-Ev,2025.06.16.12,2699.1206905
Hainan-Ev,2025.06.16.16,3229.2027273343565
Hainan-Ev,2025.06.16.20,3048.2872833343563
Hainan-Ev,2025.07.22.00,3299.5291671
Hainan-Ev,2025.07.22.04,3461.0874031000003
Hainan-Ev,2025.07.22.08,2605.7780000000002
Hainan-Ev,2025.07.22.12,3157.7376185000003
Hainan-Ev,2025.07.22.16,3940.0554328018634
Hainan-Ev,2025.07.22.20,3457.614248801863
Hainan-Ev,2025.08.19.00,2908.6624671000004
Hainan-Ev,2025.08.19.04,3092.5559431000006
Hainan-Ev,2025.08.19.08,2605.7780000000002
Hainan-Ev,2025.08.19.12,3044.1675032439225
Hainan-Ev,2025.08.19.16,3479.5784729343295
Hainan-Ev,2025.08.19.20,2936.8321409343293
Hainan-Ev,2025.09.20.00,3706.775043100001
Hainan-Ev,2025.09.20.04,3706.775043100001
Hainan-Ev,2025.09.20.08,2605.7780000000002
Hainan-Ev,2025.09.20.12,2756.4478065000003
Hainan-Ev,2025.09.20.16,3760.1418320000002
Hainan-Ev,2025.09.20.20,2605.7780000000002
Hainan-Ev,2025.10.26.00,3654.6594831000007
Hainan-Ev,2025.10.26.04,3829.618863100001
Hainan-Ev,2025.10.26.08,2605.7780000000002
Hainan-Ev,2025.10.26.12,2693.8957853551897
Hainan-Ev,2025.10.26.16,2704.280105672118
Hainan-Ev,2025.10.26.20,3672.5276751000006
Hainan-Ev,2025.11.19.00,2605.7780000000002
Hainan-Ev,2025.11.19.04,2787.437952
Hainan-Ev,2025.11.19.08,2792.0352889
Hainan-Ev,2025.11.19.12,2885.3779794
Hainan-Ev,2025.11.19.16,3208.8294800000003
Hainan-Ev,2025.11.19.20,2605.7780000000002
Hainan-Ev,2025.12.16.00,2794.7527431000003
Hainan-Ev,2025.12.16.04,2969.7121231000006
Hainan-Ev,2025.12.16.08,2605.7780000000002
Hainan-Ev,2025.12.16.12,2871.1020385
Hainan-Ev,2025.12.16.16,3027.914036
Hainan-Ev,2025.12.16.20,2605.7780000000002
Yunnan-Ev,2025.01.22.00,3540.4872940000005
Yunnan-Ev,2025.01.22.04,3413.9714860000004
Yunnan-Ev,2025.01.22.08,2988.328
Yunnan-Ev,2025.01.22.12,3358.3470420000003
Yunnan-Ev,2025.01.22.16,8014.375518000001
Yunnan-Ev,2025.01.22.20,5221.407822000001
Yunnan-Ev,2025.02.08.00,4528.749856
Yunnan-Ev,2025.02.08.04,4397.1112
Yunnan-Ev,2025.02.08.08,2988.328
Yunnan-Ev,2025.02.08.12,2988.328
Yunnan-Ev,2025.02.08.16,7362.599836
Yunnan-Ev,2025.02.08.20,6199.424688000001
Yunnan-Ev,2025.03.21.00,3758.3133996
Yunnan-Ev,2025.03.21.04,3969.2039756
Yunnan-Ev,2025.03.21.08,2988.328
Yunnan-Ev,2025.03.21.12,3424.090258
Yunnan-Ev,2025.03.21.16,2988.328
Yunnan-Ev,2025.03.21.20,2988.328
Yunnan-Ev,2025.04.11.00,2988.328
Yunnan-Ev,2025.04.11.04,2988.328
Yunnan-Ev,2025.04.11.08,2993.6002644
Yunnan-Ev,2025.04.11.12,3495.1057384
Yunnan-Ev,2025.04.11.16,3495.1057384
Yunnan-Ev,2025.04.11.20,2988.328
Yunnan-Ev,2025.05.22.00,4125.600256000001
Yunnan-Ev,2025.05.22.04,4115.354560000001
Yunnan-Ev,2025.05.22.08,3410.9629600000003
Yunnan-Ev,2025.05.22.12,3082.24688
Yunnan-Ev,2025.05.22.16,2988.328
Yunnan-Ev,2025.05.22.20,4139.261184000001
Yunnan-Ev,2025.06.16.00,3685.8919436
Yunnan-Ev,2025.06.16.04,3546.5690156
Yunnan-Ev,2025.06.16.08,2988.328
Yunnan-Ev,2025.06.16.12,3226.8606099999997
Yunnan-Ev,2025.06.16.16,7601.132446000001
Yunnan-Ev,2025.06.16.20,5349.7363116
Yunnan-Ev,2025.07.22.00,5866.9843624000005
Yunnan-Ev,2025.07.22.04,6057.3835464
Yunnan-Ev,2025.07.22.08,5640.0208508000005
Yunnan-Ev,2025.07.22.12,5574.277634800001
Yunnan-Ev,2025.07.22.16,5919.6125919999995
Yunnan-Ev,2025.07.22.20,2988.328
Yunnan-Ev,2025.08.19.00,4151.5987096
Yunnan-Ev,2025.08.19.04,4347.1207416
Yunnan-Ev,2025.08.19.08,3648.001406
Yunnan-Ev,2025.08.19.12,4149.50688
Yunnan-Ev,2025.08.19.16,3679.91248
Yunnan-Ev,2025.08.19.20,2988.328
Yunnan-Ev,2025.09.20.00,4595.8990476
Yunnan-Ev,2025.09.20.04,4570.2848076
Yunnan-Ev,2025.09.20.08,3730.287152
Yunnan-Ev,2025.09.20.12,3270.08464
Yunnan-Ev,2025.09.20.16,2988.328
Yunnan-Ev,2025.09.20.20,2988.328
Yunnan-Ev,2025.10.26.00,3622.5579276000003
Yunnan-Ev,2025.10.26.04,3828.3256556
Yunnan-Ev,2025.10.26.08,2988.328
Yunnan-Ev,2025.10.26.12,3358.347042
Yunnan-Ev,2025.10.26.16,3698.5468396000006
Yunnan-Ev,2025.10.26.20,3629.3883916000004
Yunnan-Ev,2025.11.19.00,3981.6909176
Yunnan-Ev,2025.11.19.04,4172.0901016
Yunnan-Ev,2025.11.19.08,3754.727406
Yunnan-Ev,2025.11.19.12,3927.5168
Yunnan-Ev,2025.11.19.16,2988.328
Yunnan-Ev,2025.11.19.20,3988.5213816
Yunnan-Ev,2025.12.16.00,3144.4254475999996
Yunnan-Ev,2025.12.16.04,3123.9340555999997
Yunnan-Ev,2025.12.16.08,2988.328
Yunnan-Ev,2025.12.16.12,3358.347042
Yunnan-Ev,2025.12.16.16,3846.2556235999996
Yunnan-Ev,2025.12.16.20,3154.6711435999996
Tibet-Ev,2025.01.22.00,140.77232499999985
Tibet-Ev,2025.01.22.04,133.09770099999986
Tibet-Ev,2025.01.22.08,101.89422099999986
Tibet-Ev,2025.01.22.12,121.92320799999986
Tibet-Ev,2025.01.22.16,101.12088799999987
Tibet-Ev,2025.01.22.20,94.556
Tibet-Ev,2025.02.08.00,106.03988
Tibet-Ev,2025.02.08.04,99.01364
Tibet-Ev,2025.02.08.08,94.556
Tibet-Ev,2025.02.08.12,104.18382700000001
Tibet-Ev,2025.02.08.16,128.679288
Tibet-Ev,2025.02.08.20,106.796328
Tibet-Ev,2025.03.21.00,134.998952
Tibet-Ev,2025.03.21.04,134.67476
Tibet-Ev,2025.03.21.08,94.556
Tibet-Ev,2025.03.21.12,116.66521900000001
Tibet-Ev,2025.03.21.16,156.881912
Tibet-Ev,2025.03.21.20,134.998952
Tibet-Ev,2025.04.11.00,127.08326400000001
Tibet-Ev,2025.04.11.04,133.18888
Tibet-Ev,2025.04.11.08,124.2736
Tibet-Ev,2025.04.11.12,124.2736
Tibet-Ev,2025.04.11.16,94.556
Tibet-Ev,2025.04.11.20,127.29939200000001
Tibet-Ev,2025.05.22.00,306.0291432
Tibet-Ev,2025.05.22.04,312.37790320000005
Tibet-Ev,2025.05.22.08,276.88360700000004
Tibet-Ev,2025.05.22.12,272.72314300000005
Tibet-Ev,2025.05.22.16,94.556
Tibet-Ev,2025.05.22.20,215.4836684
Tibet-Ev,2025.06.16.00,472.347744
Tibet-Ev,2025.06.16.04,471.69935999999996
Tibet-Ev,2025.06.16.08,471.86618379999993
Tibet-Ev,2025.06.16.12,453.14409579999995
Tibet-Ev,2025.06.16.16,423.42649579999994
Tibet-Ev,2025.06.16.20,472.78
Tibet-Ev,2025.07.22.00,472.78
Tibet-Ev,2025.07.22.04,472.536856
Tibet-Ev,2025.07.22.08,427.7848
Tibet-Ev,2025.07.22.12,387.753056
Tibet-Ev,2025.07.22.16,363.978976
Tibet-Ev,2025.07.22.20,471.7768684
Tibet-Ev,2025.08.19.00,313.46332299999995
Tibet-Ev,2025.08.19.04,319.56893899999994
Tibet-Ev,2025.08.19.08,292.64744299999995
Tibet-Ev,2025.08.19.12,310.59619799999996
Tibet-Ev,2025.08.19.16,472.78
Tibet-Ev,2025.08.19.20,410.01988299999994
Tibet-Ev,2025.09.20.00,130.7797282
Tibet-Ev,2025.09.20.04,130.0502962
Tibet-Ev,2025.09.20.08,94.556
Tibet-Ev,2025.09.20.12,94.556
Tibet-Ev,2025.09.20.16,148.9344802
Tibet-Ev,2025.09.20.20,131.4281122
Tibet-Ev,2025.10.26.00,138.34893599999998
Tibet-Ev,2025.10.26.04,144.778744
Tibet-Ev,2025.10.26.08,126.948184
Tibet-Ev,2025.10.26.12,112.38656
Tibet-Ev,2025.10.26.16,94.556
Tibet-Ev,2025.10.26.20,139.105384
Tibet-Ev,2025.11.19.00,117.0015682
Tibet-Ev,2025.11.19.04,116.6773762
Tibet-Ev,2025.11.19.08,94.556
Tibet-Ev,2025.11.19.12,100.02336299999999
Tibet-Ev,2025.11.19.16,137.7768722
Tibet-Ev,2025.11.19.20,118.0822082
Tibet-Ev,2025.12.16.00,454.517184
Tibet-Ev,2025.12.16.04,447.004656
Tibet-Ev,2025.12.16.08,411.34353600000003
Tibet-Ev,2025.12.16.12,394.70168
Tibet-Ev,2025.12.16.16,472.78
Tibet-Ev,2025.12.16.20,455.27363199999996
